mac,mac_vendor,mac_vendor_address,mac_vendor_address2,mac_vendor_country
"00:e0:c8*","VIRTUAL ACCESS, LTD.","WOODSIDE HOUSE, WINKFIELD,","WINDSOR, BERKSHIRE SL4 2DX  ENGLAND  ","GB"
"00:e0:8d*","PRESSURE SYSTEMS, INC.","34 RESEARCH DRIVE","HAMPTON  VA  23666","US"
"00:e0:40*","DeskStation Technology, Inc.","15729 COLLEGE BLVD.","LENEXA  KS  66219","US"
"00:e0:d6*","COMPUTER & COMMUNICATION RESEARCH LAB.","CHUTUNG, HSINCHU    ","TW",""
"00:e0:7e*","WALT DISNEY IMAGINEERING","1401 FLOWER ST.","GLENDALE  CA  91221","US"
"00:e0:94*","OSAI SRL","VIA TORINO","603-IVREA (TO)    ","IT"
"00:e0:32*","MISYS FINANCIAL SYSTEMS, LTD.","BUCKHOLT DRIVE,","WARNDON, WORCESTER WR49SR    ","GB"
"00:e0:6f*","ARRIS Group, Inc.","3871 Lakefield Drive","Suwanee  GA  30024","US"
"00:e0:6b*","W&G SPECIAL PRODUCTS","SCEINCE PARK EINDHOVIN 5049","NL",""
"00:e0:1c*","Cradlepoint, Inc","1199 Shoreline Lane","Boise  ID  83702","US"
"00:e0:ef*","DIONEX","PO BOX 3603","SUNNYVALE  CA  94088-3603","US"
"00:e0:be*","GENROCO INTERNATIONAL, INC.","255 ENDERS COURT","SLINGER  WI  53086","US"
"00:e0:10*","HESS SB-AUTOMATENBAU GmbH","HINDENBURGSTRASSE 27-29","D-71106 MAGSTADT    ","DE"
"00:e0:e9*","DATA LABS, INC.","444 NORTH FREDERICK AVE.","GAITHERSBURG  MD  20877","US"
"00:e0:a0*","WILTRON CO.","490 JARVIS DRIVE","MORGAN HILL  CA  95037","US"
"00:e0:24*","GADZOOX NETWORKS","5850 HELLYER AVENUE","SAN JOSE  CA  95138","US"
"00:e0:17*","EXXACT GmbH","RHEINSTRASE 7","D-41836 HUCKELHOVEN    ","DE"
"00:60:3b*","AMTEC spa","LOC. S. MARTINO","53025 PIANCASTAGNAIO (SIENA)    ","IT"
"00:e0:8b*","QLogic Corp.","26600 Laguna Hills Dr.","Aliso Viejo  CA  92656","US"
"00:20:fb*","OCTEL COMMUNICATIONS CORP.","1001 MURPHY RANCH RD","MILPITAS  CA  95035","US"
"00:20:b1*","COMTECH RESEARCH INC.","24271 TAHOE","LAGUNA NIGUEL  CA  92656","US"
"00:20:33*","SYNAPSE TECHNOLOGIES, INC.","4822 ALBEMARLE ROAD, #104","CHARLOTTE  NC  28205","US"
"00:20:99*","BON ELECTRIC CO., LTD.","4-4 28, MIZUDO-CHO","HYOGO  HYOGO  ","JP"
"00:20:ae*","ORNET DATA COMMUNICATION TECH.","P.O. BOX 323","IL",""
"00:20:ea*","EFFICIENT NETWORKS, INC.","4201 SPRING VALLEY ROAD","DALLAS  TX  75244-3666","US"
"00:20:ff*","SYMMETRICAL TECHNOLOGIES","500 HUNTMAR PARK DRIVE","HERNDON  VA  22070","US"
"00:20:8b*","LAPIS TECHNOLOGIES, INC.","1100 MARINA VILLAGE PKWY","ALAMEDA  CA  94501","US"
"00:20:69*","ISDN SYSTEMS CORPORATION","8320 OLD COURTHOUSE RD.","VIENNA  VA  22182","US"
"00:20:ba*","CENTER FOR HIGH PERFORMANCE","COMPUTING OF WPI","MARLBORO  MA  01752","US"
"00:20:06*","GARRETT COMMUNICATIONS, INC.","48531 WARMSPRINGS BLVD.","FREMONT  CA  94539","US"
"00:20:49*","COMTRON, INC.","SANCATHERINA BLDG.","TOKYO  160  ","JP"
"00:20:50*","KOREA COMPUTER INC.","469, DAEHEUNG-DONG","KOREA","KR"
"00:20:3c*","EUROTIME AB","BOX 277","SE",""
"00:20:28*","WEST EGG SYSTEMS, INC.","65 HIGH RIDGE ROAD-STE.#286","STAMFORD  CT  06905","US"
"00:20:14*","GLOBAL VIEW CO., LTD.","4F, NO. 23, LANE 306","TAIWAN  R.O.C.","TW"
"00:20:53*","HUNTSVILLE MICROSYSTEMS, INC.","P.O. BOX 12415","HUNTSVILLE  AL  35815","US"
"00:20:01*","DSP SOLUTIONS, INC.","2464 EMBARCADERO WAY","PALO ALTO  CA  94303","US"
"00:20:07*","SFA, INC.","1401 MCCORMICK DRIVE","LANDOVER  MD  20785","US"
"00:20:62*","SCORPION LOGIC, LTD.","19 BROOKSIDE ROAD","HERTS WD1 4BW    ","GB"
"00:20:0a*","SOURCE-COMM CORP.","25020 W. AVENUE STANFORD","VALENCIA  CA  91355","US"
"00:20:00*","LEXMARK INTERNATIONAL, INC.","740 NEW CIRCLE ROAD","LEXINGTON  KY  40550","US"
"00:20:03*","PIXEL POWER LTD.","Unit 5 College Business Park","CAMBRIDGE    CB1 3HD","GB"
"00:20:b4*","TERMA ELEKTRONIK AS","HOVMARKEN 4,","DK-8520 LYSTRUP    ","DK"
"00:20:e5*","APEX DATA, INC.","6624 OWENS DRIVE","PLEASANTON  CA  94588","US"
"00:20:7d*","ADVANCED COMPUTER APPLICATIONS","107 PENNS TRAIL","NEWTOWN  PA  18940","US"
"00:20:d4*","CABLETRON - ZEITTNET INC.","35 INDUSTRIAL WAY","ROHESTER  NH  03866-5005","US"
"00:20:d0*","VERSALYNX CORPORATION","8950 CARLEY CIRCLE","SAN DIEGO  CA  92126","US"
"00:20:6c*","EVERGREEN TECHNOLOGY CORP.","231 EMERSON STREET","PALO ALTO  CA  94301","US"
"00:20:12*","CAMTRONICS MEDICAL SYSTEMS","P.O. BOX 950","HARTLAND  WI  53029","US"
"00:20:0b*","OCTAGON SYSTEMS CORP.","7403 Church Ranch Blvd","Westminster  CO  80021","US"
"00:20:9e*","BROWN'S OPERATING SYSTEM SERVICES, LTD.","ST. AGNES HOUSE, CRESSWELL PK,","BLACKHEATH, London SE3 9RD    ","GB"
"00:20:d7*","JAPAN MINICOMPUTER SYSTEMS CO., Ltd.","3-33-18 TAKAIDOHIGASHI","TOKYO 168    ","JP"
"00:a0:ec*","TRANSMITTON LTD.","SMISBY ROAD","LEICESTERSHIRE LE65 2UG    ","GB"
"00:a0:7e*","AVID TECHNOLOGY, INC.","METROPOLITAN TECHNOLOGY PARK","TEWKSBURY  MA  01876","US"
"00:a0:35*","CYLINK CORPORATION","3131 JAY STREET","SANTA CLARA  CA  95054","US"
"00:a0:28*","CONNER PERIPHERALS","3061 ZANKER ROAD","SAN JOSE  CA  95134-2128","US"
"00:a0:c7*","TADIRAN TELECOMMUNICATIONS","P.O. BOX 500","PETAH-TIKVA 49104    ","IL"
"00:a0:02*","LEEDS & NORTHRUP AUSTRALIA PTY LTD","PO BOX 4009","EIGHT MILE PLAINS  QLD 4113    ","AU"
"00:a0:e4*","OPTIQUEST","20490 BUSINESS PARKWAY","WALNUT  CA  91789","US"
"00:a0:1f*","TRICORD SYSTEMS, INC.","2800 NORTHWEST BOULEVARD","PLYMOUTH  MN  55441-2625","US"
"00:a0:c0*","DIGITAL LINK CORP.","217 HUMBOLDT COURT","SUNNYVALE  CA  94089","US"
"00:a0:43*","AMERICAN TECHNOLOGY LABS, INC.","115 WEST 3RD STREET","STEVENSVILLE  MT  59870","US"
"00:a0:47*","INTEGRATED FITNESS CORP.","26 6TH STREET","STAMFORD  CT  06905","US"
"00:a0:0e*","VISUAL NETWORKS, INC.","2092 GAITHER ROAD- STE #220","ROCKVILLE  MD  20850","US"
"00:a0:88*","ESSENTIAL COMMUNICATIONS","4374 ALEXANDER BLVD. NE-STE","ALBUQUERQUE  NM  87107","US"
"00:60:68*","Dialogic Corporation","9800 Cavendish Blvd, 5th Floor","Montreal  Quebec  H4M 2V9","CA"
"00:60:db*","NTP ELEKTRONIK A/S","KNAPHOLM 7","DK-2730 HERLEV    ","DK"
"00:60:78*","POWER MEASUREMENT LTD.","2195 KEATING CROSS ROAD","SAANICHTON, B.C. V8M 2A5    ","CA"
"00:60:0d*","Digital Logic GmbH","Stahlwerkstraße 25","Mudersbach    57555","DE"
"00:60:8a*","CITADEL COMPUTER","29 ARMORY RD","MILFORD  MA  03055","US"
"00:60:4c*","SAGEM COMMUNICATION","27 RUE LEBLANC","CEDEX 15  PARIS  75512","FR"
"00:a0:5d*","CS COMPUTER SYSTEME GmbH","ISARSTRASSE 3,","82065 BAIERBRUNN    ","DE"
"00:a0:bd*","I-TECH CORP.","10200 VALLEY VIEW ROAD","EDEN PRAIRIE  MN  55344","US"
"00:a0:b9*","EAGLE TECHNOLOGY, INC.","6800 ORANGETHORPE AVE.UNIT","BUENA PARK  CA  90620","US"
"00:a0:69*","Symmetricom, Inc.","3750 Westwind Blvd.","Santa Rosa  CA  95403","US"
"00:a0:4e*","VOELKER TECHNOLOGIES, INC.","22 NEW BOSTON COURT","DANVILLE  CA  94526","US"
"00:a0:7a*","ADVANCED PERIPHERALS TECHNOLOGIES, INC.","FUJISAWA-SHI, KANAGAWA-KEN 251    ","JP",""
"00:a0:5a*","KOFAX IMAGE PRODUCTS","3 JENNER STREET","IRVINE  CA  92718-3807","US"
"00:a0:93*","B/E AEROSPACE, Inc.","17481 RED HILL","IRVINE  CA  92714-5630","US"
"00:a0:bf*","WIRELESS DATA GROUP MOTOROLA","1201 E. WILEY ROAD","SCHAUMBURG  IL  60173","US"
"00:a0:16*","MICROPOLIS CORP.","21211 NORDHOFF STREET","CHATSWORTH  CA  91311","US"
"00:a0:1c*","NASCENT NETWORKS CORPORATION","277 MAIN STREET,  3RD FLR.","MARLBORO  MA  01752","US"
"00:a0:fc*","IMAGE SCIENCES, INC.","7500 INNOVATION WAY","MASON  OH  45040","US"
"00:a0:b7*","CORDANT, INC.","11400 COMMERCE PARK DR.","RESTON  VA  22091-1506","US"
"00:a0:37*","Mindray DS USA, Inc.","800 Macarthur Blvd.","Mahwah  NJ  07430","US"
"00:a0:4c*","INNOVATIVE SYSTEMS & TECHNOLOGIES, INC.","48511 WARM SPRINGS BLVD.","FREMONT  CA  94539","US"
"00:a0:e9*","ELECTRONIC RETAILING SYSTEMS INTERNATIONAL","372 DANBURY ROAD","WILTON  CT  06897-2523","US"
"00:a0:7c*","TONYANG NYLON CO., LTD.","ELECTRONIC RESEARCH LAB","ANYANG-CITY, KYUNGKI-DO 430-080    ","KR"
"00:a0:fa*","Marconi Communication GmbH","Gerberstrasse 33","DE",""
"00:a0:14*","CSIR","P.O. BOX 395","SOUTH  AFRICA","ZA"
"00:a0:45*","PHOENIX CONTACT GMBH & CO.","POSTFACH 1341","DE",""
"00:a0:64*","KVB/ANALECT","9420 JERONIMO ROAD","IRVINE  CA  92718","US"
"00:a0:7f*","GSM-SYNTEL, LTD.","VICTORIA WORKS, QUEENS MILL RD","HD1  3PG  ENGLAND","GB"
"00:a0:3e*","ATM FORUM","WORLDWIDE HEADQUARTERS","FOSTER CITY  CA  94404-1138","US"
"00:a0:50*","CYPRESS SEMICONDUCTOR","3901 NORTH FIRST STREET","SAN JOSE  CA  95134","US"
"00:a0:98*","NetApp","495 East Java Drive","Sunnyvale,  CA  94089","US"
"00:a0:21*","General Dynamics","C4 Systems","Needham Heights  MA  02494-2892","US"
"00:a0:a8*","RENEX CORPORATION","2750 KILLARNEY DRIVE","WOODBRIDGE  VA  22192","US"
"00:a0:e7*","CENTRAL DATA CORPORATION","1602 NEWTON DRIVE","CHAMPAIGN  IL  61821","US"
"00:a0:68*","BHP LIMITED","GPO BOX 86A","AU",""
"00:a0:b3*","ZYKRONIX","7248 SOUTH TUCSON WAY","ENGLEWOOD  CO  80112","US"
"00:a0:6e*","AUSTRON, INC.","P.O. BOX 14766","AUSTIN  TX  78761-4766","US"
"00:a0:bb*","HILAN GMBH","HAID-UND-NEU-STRASSE 7","DE",""
"00:a0:c8*","ADTRAN INC.","901 EXPLORER BLVD.","HUNTSVILLE  AL  35806-2807","US"
"00:a0:17*","J B M CORPORATION","10-1, ARAMOTOSHIN MACHI","577","JP"
"00:a0:a2*","DIGICOM S.P.A.","VIA VOLTA 39","IT",""
"00:a0:9b*","QPSX COMMUNICATIONS, LTD.","33 RICHARDSON STREET","AU",""
"00:a0:54*","Private","","",""
"00:a0:30*","CAPTOR NV/SA","DE HENE 13","BE",""
"00:a0:b1*","FIRST VIRTUAL CORPORATION","3393 OCTAVIUS DR.-STE.# 102","SANTA CLARA  CA  95054","US"
"00:60:6f*","CLARION CORPORATION OF AMERICA","25 Commerce Drive","Allendale  NJ  07401","US"
"00:60:ed*","RICARDO TEST AUTOMATION LTD.","LOWESMOOR WHARF","WORCESTER, WR12RS    ","GB"
"00:60:f6*","NEXTEST COMMUNICATIONS PRODUCTS, INC.","TWO MID AMERICA PLAZA, STE.500","OAKBROOK TERRACE  IL  60181","US"
"00:60:dd*","MYRICOM, INC.","325B N. SANTA ANITA AVE.","ARCADIA  CA  91006","US"
"00:60:92*","MICRO/SYS, INC.","3447 OCEAN VIEW BLVD.","GLENDALE  CA  91208","US"
"00:60:80*","MICROTRONIX DATACOM LTD.","4056 Meadowbrook Drive, Unit 126","LONDON  ONTARIO  N6L 1E3","CA"
"00:60:bb*","CABLETRON - NETLINK, INC.","35 INDUSTRIAL WAY","ROCHESTER  NH  03866-5005","US"
"00:20:e0*","Actiontec Electronics, Inc.","760 North Mary Ave.","Sunnyvale.  CA  94085","US"
"00:20:cb*","PRETEC ELECTRONICS CORP.","39899 BALENTINE DR.","NEWARK  CA  94560","US"
"00:20:ab*","MICRO INDUSTRIES CORP.","8399 GREEN MEADOWS DR. N.","WESTERVILLE  OH  43081","US"
"00:20:2d*","TAIYO CORPORATION","1-2-6 SANNOH, OHTA-KU","143  ","JP"
"00:20:d5*","VIPA GMBH","WETTERKREUZ 27","DE",""
"00:20:79*","MIKRON GMBH","BRESLAUERSTR. 1-3","85386 ECHING    ","DE"
"00:20:fa*","GDE SYSTEMS, INC.","P.O. BOX 85468 - BLDG.#61","SAN DIEGO  CA  92186-5468","US"
"00:40:a2*","KINGSTAR TECHNOLOGY INC.","1-3F, NO. 185, SEC. 3,","TAIPEI  TAIWAN,  R.O.C.","TW"
"00:40:b4*","NEXTCOM K.K.","1-12-1 SHIBUYA","JP",""
"00:40:d4*","GAGE TALKER CORP.","13680 NE 16TH STREET","BELLEVUE  WA  98005","US"
"00:40:38*","TALENT ELECTRIC INCORPORATED","3RD FL., NO. 260, PA TEH ROAD","TAIWAN  TAIWAN  R.O.C.","TW"
"00:40:18*","ADOBE SYSTEMS, INC.","1585 CHARLESTON ROAD","MOUNTAIN VIEW  CA  94043","US"
"00:40:b0*","BYTEX CORPORATION, ENGINEERING","13873 PARK CENTER ROAD","HERNDON  VA  22071","US"
"00:40:40*","RING ACCESS, INC.","957-R INDUSTRIAL ROAD","SAN CARLOS  CA  94070","US"
"00:80:d7*","Fantum Engineering","Rockwall  TX  75087","US",""
"00:80:d9*","EMK Elektronik GmbH & Co. KG","Obere Bergstrasse 28","75335  Dobel  ","DE"
"00:80:6a*","ERI (EMPAC RESEARCH INC.)","47560 SEABRIDGE DRIVE","FREMONT  CA  94538","US"
"00:c0:50*","TOYO DENKI SEIZO K.K.","4-6-32 HIGASHIKASHIWAGAYA","KANAGAWA  JAPAN  243-04","JP"
"00:40:8a*","TPS TELEPROCESSING SYS. GMBH","SCHWADERMUCHLSTRASSE 4-8","DE",""
"00:40:fd*","LXE","303 RESEARCH DRIVE","NORCROSS  GA  30092","US"
"00:40:3d*","Teradata Corporation","17095 Via Del Campo","San Diego  CA  92127","US"
"00:40:e0*","ATOMWIDE LTD.","23 THE GREENWAY","UNITED  KINGDOM","GB"
"00:40:8c*","AXIS COMMUNICATIONS AB","SCHEELEVAGEN 16","SE",""
"00:40:68*","EXTENDED SYSTEMS","6123 NORTH MEEKER AVENUE","BOISE  ID  83704","US"
"00:40:ba*","ALLIANT COMPUTER SYSTEMS CORP.","ONE MONARCH DRIVE","LITTLETON  MA  01460","US"
"00:40:b3*","ParTech Inc.","8383 Seneca Turnpike","NEW HARTFORD  NY  13413","US"
"00:40:7d*","EXTENSION TECHNOLOGY CORP.","30 HOLLIS STREET","FRAMINGHAM  MA  01701","US"
"11:00:aa*","Private","","",""
"00:40:79*","JUKO MANUFACTURE COMPANY, LTD.","FLAT C, 3RD FLOOR, CDW BLDG.","HONG  KONG","HK"
"00:40:d9*","AMERICAN MEGATRENDS INC.","6145F N BELT PARKWAY","NORCROSS  GA  30071","US"
"00:40:11*","ANDOVER CONTROLS CORPORATION","300 BRICKSTONE SQUARE","ANDOVER  MA  01810","US"
"00:40:c1*","BIZERBA-WERKE WILHEIM KRAUT","GMBH & CO. KG,","D-7460 BALINGEN  D-7460 BALINGEN  ","DE"
"00:40:be*","BOEING DEFENSE & SPACE","P.O. BOX 3999","SEATTLE  WA  98124-2499","US"
"00:40:36*","Zoom Telephonics, Inc","207 South St","Boston  MA  02111","US"
"00:40:46*","UDC RESEARCH LIMITED","8A KING WAN INDUSTRIAL BLDG.","HONG  KONG","HK"
"00:40:6a*","KENTEK INFORMATION SYSTEMS,INC","2945 WILDERNESS PLACE","BOULDER  CO  80301","US"
"00:40:f2*","JANICH & KLASS COMPUTERTECHNIK","ZUM ALTEN ZOLLHAUS 20","DE",""
"00:40:82*","LABORATORY EQUIPMENT CORP.","1-7-3 MINATOMACHI","300  ","JP"
"00:40:22*","KLEVER COMPUTERS, INC.","1028 W. MAUDE AVENUE","SUNNYVALE  CA  94086","US"
"00:40:77*","MAXTON TECHNOLOGY CORPORATION","4FK, 249, SEC. 3,","TAIWAN","TW"
"00:40:e7*","ARNOS INSTRUMENTS & COMPUTER","SYSTEMS (GROUP) CO., LTD.","TSUEN WAN  N.T.  ","HK"
"00:40:ac*","SUPER WORKSTATION, INC.","2190 PARAGON DRIVE","SAN JOSE  CA  95131","US"
"00:c0:ac*","GAMBIT COMPUTER COMMUNICATIONS","SOLTAM INDUSTRIAL PARK","IL",""
"00:c0:2c*","CENTRUM COMMUNICATIONS, INC.","2880 ZANKER ROAD-STE #108","SAN JOSE  CA  95134","US"
"00:c0:8c*","PERFORMANCE TECHNOLOGIES, INC.","315 SCIENCE PARKWAY","ROCHESTER  NY  14620","US"
"00:c0:2b*","GERLOFF GESELLSCHAFT FUR","ELEKRONISCHE SYSTEMENTWICKLUNG","DE",""
"00:c0:a7*","SEEL LTD.","3 YOUNG SQUARE","SCOTLAND","GB"
"00:c0:97*","ARCHIPEL SA","1 RUE DU BULLOZ","FR",""
"00:c0:72*","KNX LTD.","HOLLINGWOOD HOUSE","LS21 3HA  UNITED  KINGDOM","GB"
"00:c0:ec*","DAUPHIN TECHNOLOGY","450 EISENHOWER LANE NORTH","LOMBARD  IL  60148","US"
"00:c0:66*","DOCUPOINT, INC.","2701 BAYVIEW DRIVE","FREMONT  CA  94538","US"
"00:c0:28*","JASCO CORPORATION","2967-5 ISHIKAWA-CHO,","JP",""
"00:c0:dc*","EOS TECHNOLOGIES, INC.","3945 FREEDOM CIRCLE, STE.#770","SANTA CLARA  CA  95054","US"
"00:c0:2d*","FUJI PHOTO FILM CO., LTD.","798 MIYANODAI KAISEI-MACHI","JP",""
"00:c0:bd*","INEX TECHNOLOGIES, INC.","3350 SCOTT BLVD.","SANTA CLARA  CA  95054","US"
"00:c0:54*","NETWORK PERIPHERALS, LTD.","4TH FLOOR, 17 BOWATER RD.","ENGLAND","GB"
"00:c0:d5*","Werbeagentur Jürgen Siebert","Im Klostergarten 8","D-50321 Brühl    ","DE"
"00:c0:44*","EMCOM CORPORATION","840 AVENUE","PLANO  TX  75074","US"
"00:c0:14*","TELEMATICS CALABASAS INT'L,INC","26630 AGOURA ROAD","CALABASAS  CA  91302-1988","US"
"00:c0:45*","ISOLATION SYSTEMS, LTD.","26 SIX POINT ROAD","CANADA  M8Z  2W9","CA"
"00:c0:00*","LANOPTICS, LTD.","P.O. BOX 184","ISRAEL  ISRAEL  10551","IL"
"00:aa:3c*","OLIVETTI TELECOM SPA (OLTECO)","10062 MILLER AVE.-STE.#204","CUPERTINO  CA  95014","US"
"00:c0:79*","FONSYS CO.,LTD.","209-5, YANGJAE, SEOCHO","KOREA","KR"
"00:20:9c*","PRIMARY ACCESS CORP.","10080 CARROLL CANYON RD","SAN DIEGO  CA  92131","US"
"00:20:c5*","EAGLE TECHNOLOGY","2865 ZANKER ROAD","SAN JOSE  CA  95134","US"
"00:20:09*","PACKARD BELL ELEC., INC.","9425 CANOGA AVENUE","CHATSWORTH  CA  913211","US"
"00:20:95*","RIVA ELECTRONICS","UNIT 17, BARRSFOLD RD.","LANCASHIRE  ENGLAND  BL5 3XW","GB"
"00:20:3f*","JUKI CORPORATION","8-2-1 KOKURYO-CHO","JP",""
"00:20:5b*","Kentrox, LLC","20010 NW Tanasbourne Dr.","Hillsboro  OR  97124","US"
"00:20:30*","ANALOG & DIGITAL SYSTEMS","1/2 LAVELLE ROAD","IN",""
"00:20:a8*","SAST TECHNOLOGY CORP.","225 OLD NEW BRUNSWICK RD.","PISCATAWAY  NJ  08854","US"
"00:20:66*","GENERAL MAGIC, INC.","2465 LATHAM STREET","MOUNTAIN VIEW  CA  94040","US"
"00:20:36*","BMC SOFTWARE","1600 CITY WEST BLVD., #1600","HOUSTON  TX  77042","US"
"00:20:67*","Private","","",""
"00:20:11*","CANOPUS CO., LTD.","KOBE HI-TECH PARK","651-22  ","JP"
"00:c0:0b*","NORCONTROL A.S.","P.O. BOX 1024","NO",""
"00:c0:c0*","SHORE MICROSYSTEMS, INC.","23 POCAHONTAS AVENUE","OCEANPORT  NJ  07757","US"
"00:c0:0c*","RELIA TECHNOLGIES","1F., NO. 24, INDUSTRY E. 9TH","TAIWAN  TAIWAN  R.O.C.","TW"
"00:c0:2e*","NETWIZ","26 GOLOMB STREET","IL",""
"00:c0:5b*","NETWORKS NORTHWEST, INC.","P.O. BOX 1188","ISSAQUAH  WA  98027","US"
"00:c0:bf*","TECHNOLOGY CONCEPTS, LTD.","GRANGE ESTATE","UNITED  KINGDOM","GB"
"00:c0:c9*","ELSAG BAILEY PROCESS","AUTOMATION","WICKLIFFE  OH  44092","US"
"00:c0:6b*","OSI PLUS CORPORATION","2-1-23 NAKAMEGURO","JP",""
"00:c0:6a*","ZAHNER-ELEKTRIK GMBH & CO. KG","P.O. BOX 1846","DE",""
"00:c0:ed*","US ARMY ELECTRONIC","PROVING GROUND","SIERRA VISTA  AZ  85635","US"
"00:c0:f0*","KINGSTON TECHNOLOGY CORP.","17600 NEWHOPE STREET","FOUNTAIN VALLEY  CA  92708","US"
"00:c0:d1*","COMTREE TECHNOLOGY CORPORATION","5F-7, NO. 1, FU-HSING NORTH RD","TAIWAN  R.O.C.","CN"
"00:c0:d2*","SYNTELLECT, INC.","15810 N. 28TH AVENUE","PHOENIX  AZ  85023","US"
"00:c0:fb*","ADVANCED TECHNOLOGY LABS","22100 BOTHELL HIGHWAY S.E.","BOTHELL  WA  98041-3003","US"
"00:c0:92*","MENNEN MEDICAL INC.","10123 MAIN STREET","CLARENCE  NY  14031-2095","US"
"00:c0:6c*","SVEC COMPUTER CORP.","3F, 531-1 CHUNG CHENG RD.","TAIWAN  TAIWAN  R.O.C.","TW"
"00:80:9d*","Commscraft Ltd.","PO BOX 160","AU",""
"00:80:17*","PFU LIMITED","NETWORK SEC.","JP",""
"00:80:f8*","MIZAR, INC.","1419 DUNN DRIVE","CARROLLTON  TX  75006","US"
"00:80:24*","KALPANA, INC.","1154 EAST ARQUES AVENUE","SUNNYVALE  CA  94086","US"
"00:80:74*","FISHER CONTROLS","1712 CENTRE CREEK DRIVE","AUSTIN  TX  78754","US"
"00:80:21*","Alcatel Canada Inc.","349 Terry Fox Drive","Kanata  Ontario  K2K 2V6","CA"
"00:00:55*","COMMISSARIAT A L`ENERGIE ATOM.","31, RUE DE LA FEDERATION","FR",""
"00:00:86*","MEGAHERTZ CORPORATION","605 NORTH--5600 WEST","SALT LAKE CITY  UT  84116-3738","US"
"00:00:92*","COGENT DATA TECHNOLOGIES","640 MULLIS STREET","FRIDAY HARBOR  WA  98250","US"
"00:80:68*","YAMATECH SCIENTIFIC LTD.","1255 LAIRD, SUITE 260","CA",""
"00:80:f2*","RAYCOM SYSTEMS INC","16525 SHERMAN WAY #C-8","VAN NUYS  CA  91406","US"
"00:80:ea*","ADVA Optical Networking Ltd.","ADVAntage House","York    YO30 4RY","GB"
"00:80:25*","STOLLMANN GMBH","MAX-BRAUER-ALLEE 81","DE",""
"00:80:33*","EMS Aviation, Inc.","121 WHITTENDALE DRIVE","MOORESTOWN  NJ  08057","US"
"00:80:c2*","IEEE 802.1 COMMITTEE","802.1 Chair, c/o IEEE Standards Association","Piscataway  NJ  08854","US"
"00:40:aa*","Metso Automation","P.O. BOX 237","FI",""
"00:40:23*","LOGIC CORPORATION","3-14-10 MEIJI-SEIMEI BUILDING","JP",""
"00:40:a4*","ROSE ELECTRONICS","P.O. BOX 742571","HOUSTON  TX  77274-2571","US"
"00:40:48*","SMD INFORMATICA S.A.","LARGO MOVIMENTO DAS FORCAS","PT",""
"00:40:25*","MOLECULAR DYNAMICS","880 EAST ARQUES AVENUE","SUNNYVALE  CA  94086-4536","US"
"00:40:10*","SONIC SYSTEMS, INC.","575 PASTORIA NORTH AVENUE","SUNNYVALE  CA  940867","US"
"00:40:ca*","FIRST INTERNAT'L COMPUTER, INC","FIC Building","Neihu  Taipei 114  Taipei 114","TW"
"00:40:50*","IRONICS, INCORPORATED","767 WARREN RD","ITHACA  N.Y.  14850","US"
"00:40:2b*","TRIGEM COMPUTER, INC.","KISUNG B/D 4F, 784-6","SEOUL  KOREA  135-080","KR"
"00:40:ee*","OPTIMEM","297 N. BERNARDO AVENUE","MOUNTAIN VIEW  CA  94043-5205","US"
"00:40:5e*","NORTH HILLS ISRAEL","P.O. BOX 1280","IL",""
"00:40:72*","Applied Innovation Inc.","5800 Innovation Drive","Dublin  OH  43016-3271","US"
"00:40:31*","KOKUSAI ELECTRIC CO., LTD","2-1 YASUUCHI","TOYAMA  939-23  ","JP"
"00:40:0c*","GENERAL MICRO SYSTEMS, INC.","P.O. BOX 3689","RANCHO CUCAMONGA  CA  91729","US"
"00:40:e6*","C.A.E.N.","2, CHEMIN LATERAL","FR",""
"00:40:fc*","IBR COMPUTER TECHNIK GMBH","FRANKFURTER STR. 114","WEST  ","DE"
"00:40:01*","Zero One Technology Co. Ltd.","10 Fl., No. 8, Lane 360, Sec 1, ","Neihu Dist.,  Taipei City  114","TW"
"00:40:02*","PERLE SYSTEMS LIMITED","60 RENFREW DRIVE","CANADA  L3R  0E1","CA"
"00:40:09*","TACHIBANA TECTRON CO., LTD.","SYSTEMATIC EQUIPMENT DIVISION","JP",""
"00:40:9e*","CONCURRENT TECHNOLOGIES  LTD.","654 THE CRESCENT","UNITED  KINGDOM","GB"
"00:80:92*","Silex Technology, Inc.","2-3-1 Hikaridai,","Kyoto    619-0237","JP"
"00:80:11*","DIGITAL SYSTEMS INT'L. INC.","7659 178TH PL. NE","REDMOND  WA  98073-0908","US"
"00:80:44*","SYSTECH COMPUTER CORP.","6465 NANCY RIDGE DRIVE","SAN DIEGO  CA  92121","US"
"00:80:8a*","SUMMIT MICROSYSTEMS CORP.","710 LAKEWAY-STE.#150","SUNNYVALE  CA  940867","US"
"00:80:e3*","CORAL NETWORK CORPORATION","(NOW BAY NETWORKS)","SANTA CLARA  CA  95052-8185","US"
"00:80:72*","MICROPLEX SYSTEMS LTD.","301-2071 Kingsway","Port Coquitlam  BC  V3C6N2","CA"
"00:40:69*","LEMCOM SYSTEMS, INC.","2104 WEST PEORIA AVENUE","PHOENIX  AZ  85029","US"
"00:40:f8*","SYSTEMHAUS DISCOM","DISTRIBUTED COMPUTING GMBH","DE",""
"00:40:3b*","SYNERJET INTERNATIONAL CORP.","5F, NO 35, KUANG FU S. ROAD","TAIWAN  R.  O. C.","TW"
